method,population,block_id,external_motor_count,records,blocks,alarms,alarm_rate,score_mean,score_std,score_min,score_q25,score_median,score_q75,score_max
target_isolation_forest,healthy_all,0,1,8,8,4,0.5,0.5698242384601595,0.004607365660243366,0.5616421241283702,0.5685100214338811,0.5693726405713048,0.57148358032705,0.5779769283330934
target_isolation_forest,healthy_all,1,1,8,8,0,0.0,0.5345416434350827,0.006514333050905383,0.5245878085242037,0.5322399050375093,0.534016426612381,0.5362638093569373,0.5473834354738168
target_isolation_forest,healthy_all,2,1,8,8,0,0.0,0.5230975782904173,0.0035290135413399517,0.5167415270447178,0.5211296642129932,0.5247220578764014,0.5254890751330756,0.5262806076548823
target_isolation_forest,healthy_all,3,1,8,8,1,0.125,0.5337293001471288,0.01893802910328723,0.5222901944769235,0.5244171346589954,0.5279375378962866,0.5315985002450759,0.5797772249406805
target_isolation_forest,healthy_all,4,1,8,8,1,0.125,0.5480617448199876,0.042862918834517934,0.5298756072265177,0.5304570785497176,0.5331233231502224,0.5363431180633182,0.6538624105486931
target_isolation_forest,healthy_all,5,1,8,8,1,0.125,0.5557917793398547,0.06256361560950204,0.529059296585408,0.5302554111809251,0.5325392795043038,0.539282090620189,0.7101402960515709
target_isolation_forest,healthy_all,6,1,8,8,1,0.125,0.5603899234944005,0.07216029447308696,0.5288158054036993,0.530719023646249,0.5342784939512115,0.5416465389416016,0.7384326067450865
target_isolation_forest,healthy_all,7,1,8,8,1,0.125,0.5582689736939854,0.05265724310059368,0.5290919125202314,0.5332484034450876,0.5407509190734643,0.5491874231596996,0.6866643208792371
target_isolation_forest,healthy_test,0,1,4,4,3,0.75,0.568719355980284,0.004881640693351245,0.5616421241283702,0.5675558491760617,0.5703200735228278,0.57148358032705,0.5725951527471101
target_isolation_forest,healthy_test,1,1,4,4,0,0.0,0.5321047486825428,0.005167587996501538,0.5245878085242037,0.5308307504675736,0.5339500068306886,0.5352240050456579,0.5359311725445901
target_isolation_forest,healthy_test,2,1,4,4,0,0.0,0.5229940354319668,0.0031549703973364966,0.5191288153371806,0.5211296642129932,0.5233710283068007,0.5252353995257741,0.5261052697770852
target_isolation_forest,healthy_test,3,1,4,4,0,0.0,0.5270420014158732,0.0043783809074942085,0.5222901944769235,0.5239748658897468,0.5270652457991745,0.5301323813253008,0.5317473195882202
target_isolation_forest,healthy_test,4,1,4,4,0,0.0,0.5335799101652012,0.003778506329409458,0.5302978873470503,0.5304570785497176,0.533078046080254,0.5362008776957377,0.5378656611532465
target_isolation_forest,healthy_test,5,1,4,4,0,0.0,0.5348263731675056,0.006237285417260079,0.5303098643443669,0.531031763497412,0.5325392795043038,0.5363338891743974,0.5439170693170482
target_isolation_forest,healthy_test,6,1,4,4,0,0.0,0.5356920456187991,0.007040572193011179,0.5306195852282475,0.530719023646249,0.5332641628974526,0.5382371848700027,0.5456202714520436
target_isolation_forest,healthy_test,7,1,4,4,0,0.0,0.5406329693693451,0.0122535922370952,0.5290919125202314,0.5326474852419543,0.5382333132456294,0.5462187973730201,0.5569733384658903
target_ledoit,fault,0,1,48,48,0,0.0,69.39344823582721,6.227863117594172,51.824724491628906,65.68806208671732,70.48243916276115,73.61595889902686,80.85862186228698
target_ledoit,fault,1,1,48,48,0,0.0,40.08349085772722,29.846713967519804,19.67485522307454,22.942858921158738,27.780988220640936,38.83791260604502,146.59618285202254
target_ledoit,fault,2,1,48,48,5,0.10416666666666667,71.789837727864,83.47633821346034,18.088373259706337,30.023721827206927,39.17353261811941,66.8736401776859,414.3052757034973
target_ledoit,fault,3,1,48,48,8,0.16666666666666666,137.92704538632208,194.95595917293957,22.14895532946269,47.13200359303864,62.645582603187854,113.0018625942361,968.4187567313847
target_ledoit,fault,4,1,48,48,13,0.2708333333333333,256.43527702565336,378.90283029979037,33.1413432926534,81.6551680390478,110.09320556741883,201.7078555365501,1687.3084670325245
target_ledoit,fault,5,1,48,48,25,0.5208333333333334,417.4435619345373,590.7490117119265,57.30272155309574,138.55732621540065,193.94489586536645,336.54312535773727,2447.960754475189
target_ledoit,fault,6,1,48,48,42,0.875,598.5122720959469,706.0007837875137,109.55633913123604,239.08629233033676,325.32908351381855,529.5016097903089,2743.978600157257
target_ledoit,fault,7,1,48,48,48,1.0,1011.3243209407343,1410.719367261645,210.0353148524404,423.91547162934074,551.8776255240132,900.4769705819501,8916.251051056928
target_ledoit,healthy_all,0,1,8,8,0,0.0,68.87280308510734,14.15902947088054,35.10031171139582,70.04462585725838,71.70866968627718,75.78737279718369,80.7330847699479
target_ledoit,healthy_all,1,1,8,8,0,0.0,22.662993262587253,7.260434961901593,16.966300442505233,20.02066955194639,20.744394945031512,21.330893856821366,40.28393385131161
target_ledoit,healthy_all,2,1,8,8,0,0.0,18.81851637025085,11.175217535767269,11.746200852594738,15.001385651843979,15.704346863771052,15.76257739678692,46.266502206835376
target_ledoit,healthy_all,3,1,8,8,0,0.0,20.963518629461653,8.670236913492813,14.577700853355656,18.080499210541298,18.743995222520034,18.83179036379574,42.11483603234403
target_ledoit,healthy_all,4,1,8,8,0,0.0,34.42206387289159,21.643153987348022,23.60390175289981,26.298909423669976,27.73344041182725,27.9365356784182,87.85656110609665
target_ledoit,healthy_all,5,1,8,8,1,0.125,200.12050250087137,432.53949853019566,45.51648622700096,46.5787881169163,47.58419509716538,48.430675485689015,1270.5976039024392
target_ledoit,healthy_all,6,1,8,8,1,0.125,577.3369580769133,1367.871631680098,91.74597192601118,92.85124424105803,94.22762950718547,95.2006378833692,3962.645027065466
target_ledoit,healthy_all,7,1,8,8,2,0.25,412.0806227430037,649.2465258974487,180.74181397827005,181.68926995292804,182.6602296404938,184.0321723401861,2018.880896070012
target_ledoit,healthy_test,0,1,4,4,0,0.0,72.17046629060641,2.772926651294574,69.74184019356352,70.04462585725838,71.64371324264084,73.76955367598889,75.65259848358048
target_ledoit,healthy_test,1,1,4,4,0,0.0,19.96786717322366,2.086498923581147,16.966300442505233,19.347306245965505,20.710332929563215,21.330893856821366,21.48450239126297
target_ledoit,healthy_test,2,1,4,4,0,0.0,14.629395305959273,1.9403606871206944,11.746200852594738,14.349097414044605,15.482279504872253,15.76257739678692,15.806821361497851
target_ledoit,healthy_test,3,1,4,4,0,0.0,17.59230927668587,2.0204358705774506,14.577700853355656,17.372084569599735,18.523428517553103,18.74365322463924,18.74467921828162
target_ledoit,healthy_test,4,1,4,4,0,0.0,26.513191308919815,2.0906485741703493,23.60390175289981,25.69980890746934,27.123153276967727,27.9365356784182,28.20255692884399
target_ledoit,healthy_test,5,1,4,4,0,0.0,47.207662629421506,1.3534954571333726,45.51648622700096,46.49489212536129,47.33142608215836,48.044196586218575,48.65131212636835
target_ledoit,healthy_test,6,1,4,4,0,0.0,93.65837135298767,1.5942026662081425,91.74597192601118,92.70136632001454,93.7813257153957,94.73833074836881,95.3248620551481
target_ledoit,healthy_test,7,1,4,4,1,0.25,182.72430229161313,1.3389395054670845,181.6420264210257,181.68926995292804,182.3936874152708,183.42871975395587,184.46780791488524
target_min_cov_det,fault,0,1,48,48,21,0.4375,1421.9610732651854,557.3127113764027,913.9484242832796,1138.35250470249,1198.0725360410788,1501.7738759788476,4305.9245517396985
target_min_cov_det,fault,1,1,48,48,25,0.5208333333333334,1421.7385506869803,1515.1895750245242,255.57662939365431,410.84577936331294,1345.3094786386227,1640.0069062956377,9397.20372671382
target_min_cov_det,fault,2,1,48,48,28,0.5833333333333334,1986.63156579856,2862.3472580650196,217.41455963537905,476.7359626071583,1455.5235202564775,2069.246758457036,18279.92733267581
target_min_cov_det,fault,3,1,48,48,31,0.6458333333333334,3000.171780259749,5235.019651313119,224.49660518606672,699.2377044150398,1540.1502666249075,2889.1028494398333,33988.94902291791
target_min_cov_det,fault,4,1,48,48,34,0.7083333333333334,4818.264339192505,8656.69735973267,339.63312505616585,997.8249688545457,2060.7984305528016,4675.508945251138,55108.99281339776
target_min_cov_det,fault,5,1,48,48,39,0.8125,6555.107612915497,10930.381369787738,594.112331651289,1634.7606081255635,2334.2839072801853,6085.897707460334,65177.08361986069
target_min_cov_det,fault,6,1,48,48,43,0.8958333333333334,7924.64760727794,11320.568506122572,1005.4877388023816,2423.9933905828807,3137.1810537415136,8101.8621353276185,63900.234427340925
target_min_cov_det,fault,7,1,48,48,48,1.0,12457.616762009255,20943.292041801797,1585.4347762526,3363.1107654182188,4490.562142098547,11809.491541053849,125504.57199337892
target_min_cov_det,healthy_all,0,1,8,8,0,0.0,1155.153592680271,64.09085203189022,1067.7932134400935,1107.2120231989472,1151.85408342878,1208.8179558890542,1238.096170587123
target_min_cov_det,healthy_all,1,1,8,8,0,0.0,317.28806634862167,55.07515166620788,230.10651506691,292.06777107344,305.6798809069105,345.6798273734661,415.0402733792744
target_min_cov_det,healthy_all,2,1,8,8,1,0.125,651.6743154610824,1247.8470612009112,129.61779702164566,210.60153969770872,223.1205331737691,238.16446907941105,3738.6896026879535
target_min_cov_det,healthy_all,3,1,8,8,1,0.125,458.80944955892784,769.881594444404,104.58504090526804,193.13853837603847,203.49751429712748,208.50626343378974,2362.07889554145
target_min_cov_det,healthy_all,4,1,8,8,1,0.125,487.17693354720114,852.6440930646252,118.92164762289948,187.5077218888966,198.6793710924104,210.02378864184803,2595.9901277560143
target_min_cov_det,healthy_all,5,1,8,8,1,0.125,7936.95680820784,21737.33325563971,195.9479815475301,235.29797216136737,265.30677685086243,284.2323061127241,61734.05233534858
target_min_cov_det,healthy_all,6,1,8,8,1,0.125,5698.486553123739,14794.356110357574,409.645258017924,448.74876066109323,481.4762217771471,504.9023738989294,42312.54913366398
target_min_cov_det,healthy_all,7,1,8,8,1,0.125,3430.6841662513225,7038.944713157666,916.3179096367916,919.2609918304556,927.9581346345024,971.4681213003917,20850.91029986239
target_min_cov_det,healthy_test,0,1,4,4,0,0.0,1123.163346870863,61.115846797855255,1067.7932134400935,1095.647346812027,1107.2027021596396,1134.7187022184755,1210.4547697240796
target_min_cov_det,healthy_test,1,1,4,4,0,0.0,293.8178057019755,46.83627321863922,230.10651506691,277.60562146098243,302.0035790186685,318.21576325966157,341.157549703655
target_min_cov_det,healthy_test,2,1,4,4,0,0.0,205.5570784037407,52.458362065142325,129.61779702164566,191.447103693569,224.05449436923936,238.16446907941105,244.50152785483832
target_min_cov_det,healthy_test,3,1,4,4,0,0.0,179.1006841898785,49.68104619336184,104.58504090526804,178.7253215355042,203.49751429712748,203.87287695150178,204.82266725999108
target_min_cov_det,healthy_test,4,1,4,4,0,0.0,181.25041118063643,42.64163992514774,118.92164762289948,175.45496812262007,195.2791273141647,201.07457037218109,215.52174247131688
target_min_cov_det,healthy_test,5,1,4,4,0,0.0,250.01831710200213,42.15537837097095,195.9479815475301,229.42600882261348,255.03039285693677,275.6227011363254,294.0645011466048
target_min_cov_det,healthy_test,6,1,4,4,0,0.0,477.4421397662056,33.25501084783753,433.20478846362096,467.0374708965466,481.4762217771471,491.88089064680617,513.6113270469075
target_min_cov_det,healthy_test,7,1,4,4,0,0.0,950.3226834185457,56.81675296264671,916.3179096367916,917.0227952348168,925.0977652681588,958.3976534518878,1034.7772935010737
target_ocsvm_rbf,fault,0,1,48,48,0,0.0,0.34707556215332575,0.03423134994511334,0.2379835937061944,0.3479589184996377,0.3605437867112692,0.365156900326824,0.3745478758850851
target_ocsvm_rbf,fault,1,1,48,48,0,0.0,0.19392455608865747,0.04696711696095375,0.1443821844983103,0.1717821735794736,0.17810859560535947,0.1839648615407078,0.3512001501855399
target_ocsvm_rbf,fault,2,1,48,48,0,0.0,0.1846048882351108,0.09599607800351385,0.0835205264275849,0.10931643484881078,0.14647857912169246,0.23863142058641584,0.3902249313646428
target_ocsvm_rbf,fault,3,1,48,48,0,0.0,0.23630990497792126,0.09617315443509042,0.1032941167991256,0.16022477113061517,0.22063790509046388,0.32066196526171253,0.3917090371507808
target_ocsvm_rbf,fault,4,1,48,48,2,0.041666666666666664,0.2986393437512786,0.0827381623449658,0.1385174793447223,0.25568453089185034,0.3088371790088157,0.3744552798113727,0.4120949951998746
target_ocsvm_rbf,fault,5,1,48,48,2,0.041666666666666664,0.34801598732518846,0.0662972533586578,0.1993978259467977,0.3342015586086256,0.3635498560420624,0.38911639081680577,0.4973308177664429
target_ocsvm_rbf,fault,6,1,48,48,3,0.0625,0.38093224895064837,0.039996765821156445,0.2968996223482932,0.3770646444467667,0.38642748440447927,0.3915361633433994,0.51211049002669
target_ocsvm_rbf,fault,7,1,48,48,42,0.875,0.42612531617988086,0.030121665873145038,0.3917109939995253,0.40373410272197113,0.4136383200166983,0.4434832364459367,0.5121154696294441
target_ocsvm_rbf,healthy_all,0,1,8,8,0,0.0,0.31342961101502853,0.12697558370441822,0.0002709175602985,0.3496652463984976,0.3560097300333822,0.3660277028197544,0.3718954222610763
target_ocsvm_rbf,healthy_all,1,1,8,8,0,0.0,0.14589628029445,0.05944826793942815,0.0004402111211164,0.16089680963198552,0.168719095283153,0.17120745181604557,0.1748181737805665
target_ocsvm_rbf,healthy_all,2,1,8,8,0,0.0,0.08144617964817322,0.034985368500747765,0.0003670335890451,0.08008681204030453,0.0971886648791345,0.10110351668197562,0.1032244436580926
target_ocsvm_rbf,healthy_all,3,1,8,8,0,0.0,0.0846749156715456,0.03600924013263924,0.0005424181773594,0.08617006401432867,0.1005526526918437,0.10389133013852013,0.1056656296489662
target_ocsvm_rbf,healthy_all,4,1,8,8,0,0.0,0.1499605324918969,0.08422265304323966,0.0892370055101417,0.1190099717311629,0.1270096096458968,0.1343514271328035,0.3550602653722107
target_ocsvm_rbf,healthy_all,5,1,8,8,1,0.125,0.21902151862646393,0.11930338890913224,0.1471721627239319,0.17658617829557116,0.18463845452761696,0.1885914733172597,0.5121154695141348
target_ocsvm_rbf,healthy_all,6,1,8,8,1,0.125,0.307287163326208,0.08315996049993732,0.2609016926672358,0.2755717224471878,0.28234851443149095,0.2848030454662863,0.5121154696294441
target_ocsvm_rbf,healthy_all,7,1,8,8,2,0.25,0.41441927298049136,0.03949461939421177,0.3982952594305547,0.4000318351919504,0.40067519513588556,0.40185624766459377,0.512115469629441
target_ocsvm_rbf,healthy_test,0,1,4,4,0,0.0,0.3567509845884025,0.013566850257343359,0.3373181486223422,0.3524798839896384,0.36175660222099026,0.3660277028197544,0.3661725852892872
target_ocsvm_rbf,healthy_test,1,1,4,4,0,0.0,0.1654383871349334,0.013246063554759515,0.1458071475228295,0.16401421297004626,0.1705641136181688,0.17198828778305592,0.1748181737805665
target_ocsvm_rbf,healthy_test,2,1,4,4,0,0.0,0.09132456638869987,0.016871282480217898,0.0666486804436265,0.08747041136418672,0.09771257072654019,0.10156672575105334,0.1032244436580926
target_ocsvm_rbf,healthy_test,3,1,4,4,0,0.0,0.09428058260511496,0.016604807412561314,0.0698241172969109,0.09108464995187443,0.10081629173729136,0.10401222439053187,0.1056656296489662
target_ocsvm_rbf,healthy_test,4,1,4,4,0,0.0,0.1190010493262985,0.020559694831061893,0.0892370055101417,0.11372774947895367,0.12590211470020995,0.13117541454755477,0.1349629623946324
target_ocsvm_rbf,healthy_test,5,1,4,4,0,0.0,0.175930634686777,0.019570384865446645,0.1471721627239319,0.1721102476312451,0.18328507652622883,0.18710546358176075,0.1899802229707184
target_ocsvm_rbf,healthy_test,6,1,4,4,0,0.0,0.2766930122234751,0.011359304797186732,0.2609016926672358,0.2723218555974517,0.2798231894723949,0.28419434609841826,0.2862239772818747
target_ocsvm_rbf,healthy_test,7,1,4,4,1,0.25,0.40074095533173226,0.0011611725500437103,0.3993958832474552,0.40024067353275095,0.40067519513588556,0.4011754769348669,0.4022175478077026
target_sample_covariance,fault,0,1,48,48,7,0.14583333333333334,444.91936461299883,309.98664918071154,215.89512884179337,248.9164130110915,358.82356481856425,515.3023329135763,1951.0038716628612
target_sample_covariance,fault,1,1,48,48,10,0.20833333333333334,568.7851241773752,701.9112207901345,115.10491305988292,131.6912210174105,489.9120746184051,632.3781046361232,4413.395612529049
target_sample_covariance,fault,2,1,48,48,14,0.2916666666666667,849.3476508024379,1383.6468105829774,106.26326267196497,174.78509143942173,579.088305740931,818.7138170650239,8908.301466421713
target_sample_covariance,fault,3,1,48,48,17,0.3541666666666667,1338.5342861541126,2488.5343093857127,118.33959916855918,308.3975146048118,652.9038573988666,1251.8215635715706,16240.082476737292
target_sample_covariance,fault,4,1,48,48,32,0.6666666666666666,2234.254342930208,4140.720076984678,220.46379391220168,518.5541159175723,934.1356129626033,2196.372730961353,26881.522990306454
target_sample_covariance,fault,5,1,48,48,39,0.8125,3127.4347760022933,5056.715728491449,418.2910819201877,916.7103883009107,1139.3255821106804,3036.6814093724734,30503.707874923108
target_sample_covariance,fault,6,1,48,48,48,1.0,3937.7879831397963,5217.412529581757,746.9051225979568,1308.2661953570266,1680.1088931192921,4276.316883793036,29900.62362153266
target_sample_covariance,fault,7,1,48,48,48,1.0,5616.77655944305,6740.4799304686185,1236.1980399497654,1990.9094832605886,2724.2641698821517,6365.0149147527945,38113.41781353252
target_sample_covariance,healthy_all,0,1,8,8,0,0.0,222.08348665056945,65.68813049830638,69.06109355400464,226.75070336536382,240.8489380584687,251.6180282055617,276.5928401966602
target_sample_covariance,healthy_all,1,1,8,8,0,0.0,115.40028982966531,21.31767367954798,67.66409871606464,115.8679996656228,122.08228119293759,127.87402614619785,132.77427313854372
target_sample_covariance,healthy_all,2,1,8,8,0,0.0,97.46027172086984,15.433143864244483,68.30705841113786,90.25074619036683,101.26140885577462,110.6912741361968,111.37058406389768
target_sample_covariance,healthy_all,3,1,8,8,0,0.0,104.49613073135598,19.435623192763693,68.46254428217173,95.28094428860113,111.36949434541594,118.6947477384591,123.84651684708902
target_sample_covariance,healthy_all,4,1,8,8,0,0.0,167.0803394808418,62.16312774236163,115.6495768438521,144.52725360774528,151.3225030456623,157.54160364524546,316.8901395650166
target_sample_covariance,healthy_all,5,1,8,8,1,0.125,819.2899547646997,1708.3722254020004,177.82991410871276,204.2239513565938,223.98979551230553,238.07887036856258,5046.950649486044
target_sample_covariance,healthy_all,6,1,8,8,1,0.125,1800.2038238980745,4005.5396097982434,336.93766328320584,368.53261281955923,394.039588301603,416.7655713548565,11713.149028988097
target_sample_covariance,healthy_all,7,1,8,8,2,0.25,1268.7068857201266,1630.6537855656281,625.0864701402037,662.5238270059169,709.2698119277878,741.5618912695654,5302.911813667234
target_sample_covariance,healthy_test,0,1,4,4,0,0.0,239.71846672596007,30.799315258830987,201.87229267223287,226.75070336536382,240.2043670174736,253.17213037806982,276.5928401966602
target_sample_covariance,healthy_test,1,1,4,4,0,0.0,119.85263791283917,12.097306212010317,102.3468557025282,116.47637510651109,124.49776333986978,127.87402614619785,128.0681692690889
target_sample_covariance,healthy_test,2,1,4,4,0,0.0,101.03078245589471,13.154517678050407,83.21143387954882,95.04919220326084,104.77055594006617,110.75214619270002,111.37058406389768
target_sample_covariance,healthy_test,3,1,4,4,0,0.0,109.17959372525011,17.856320642821643,83.96796333203407,103.07330187943296,114.45194736093868,120.55823920675584,123.84651684708902
target_sample_covariance,healthy_test,4,1,4,4,0,0.0,142.40692490347976,18.24026917237763,115.6495768438521,139.22699707586474,148.82777104527912,152.00769887289414,156.32258067950872
target_sample_covariance,healthy_test,5,1,4,4,0,0.0,214.18037330101055,28.36774185682318,177.82991410871276,200.1609289153916,217.62000058590957,231.63944497152852,243.65157792351025
target_sample_covariance,healthy_test,6,1,4,4,0,0.0,383.4194134771926,36.559891932675164,336.93766328320584,364.1264432311858,388.3508085729828,407.64377881898963,420.0383734795988
target_sample_covariance,healthy_test,7,1,4,4,1,0.25,690.2164292297621,55.037047570386754,625.0864701402037,657.2042389765154,692.8198692203102,725.8320594735569,750.1395083382243
