record_id,load_nm,fault_turns,fault_phase,blocks,alarms,block_alarm_rate,mean_score,max_score,method,seed
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,1,0.125,4664.728732999622,12555.452139360666,source_target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,1,0.125,4419.066219094473,12236.859251300759,source_target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,1,0.125,4290.863548064108,12129.008285328066,source_target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,1,0.125,4219.102990176782,11968.263758282501,source_target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,1,0.125,4206.132406819934,12188.556665660122,source_target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,2,0.25,6875.259399534592,16173.782240065815,source_target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,5,0.625,42362.9789002256,95346.1288269227,source_target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,4,0.5,14227.657343835077,50287.88245952059,source_target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,3,0.375,10579.10366046843,38533.63930085415,source_target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,3,0.375,8600.332940143668,31538.613216252597,source_target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,2,0.25,7110.404953140408,26549.840518758225,source_target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,2,0.25,6323.111759421643,23499.699866662017,source_target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,2,0.25,5433.216827692474,20382.973787345178,source_target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,4,0.5,23158.6149174895,74818.85145960217,source_target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,6,0.75,16763.799416365608,28288.153472853934,source_target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,1,0.125,5166.975707686196,13260.79945183303,source_target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,1,0.125,4818.61432407939,12641.93713590521,source_target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,1,0.125,4686.608481063804,12616.141931477028,source_target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,1,0.125,4623.094425534367,12841.419112337875,source_target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,1,0.125,4686.025741800788,13192.319242247308,source_target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,1,0.125,4740.856085239377,13493.477706194515,source_target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,2,0.25,7125.035646289995,19463.50088325859,source_target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,6,0.75,44178.27306650064,87396.59586891001,source_target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,4,0.5,14520.209108300827,42379.42258081059,source_target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,3,0.375,11375.92041741942,35035.848701696064,source_target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,3,0.375,9501.41384921064,30386.783284414192,source_target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,3,0.375,8477.910359897294,27426.82850361841,source_target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,2,0.25,7695.727593138323,25643.07630704535,source_target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,2,0.25,6815.0540800721155,21832.98747059245,source_target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,5,0.625,24150.84207256943,71359.26219982206,source_target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,6,0.75,44159.11199719036,82810.84704928577,source_target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,4,0.5,15267.03596333021,43935.00151914402,source_target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,4,0.5,12000.38194021416,36240.86193385682,source_target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,3,0.375,10026.521856691239,31492.92154054637,source_target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,3,0.375,8820.955341213044,28708.42626600034,source_target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,3,0.375,8134.907515419831,26572.50616571057,source_target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,2,0.25,7134.103139780541,22768.027093057506,source_target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,5,0.625,25600.234980459496,75101.92751716613,source_target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,3,0.375,11906.339537096512,42800.276322869104,source_target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,2,0.25,5146.82082882225,18741.091160015603,source_target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,1,0.125,4361.038045069983,15071.055385189222,source_target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,1,0.125,3918.025844165153,12939.938229901058,source_target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,1,0.125,3729.245875973026,11896.647727922722,source_target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,3570.670479413002,11218.155695079227,source_target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,3492.78541243589,10669.98438862421,source_target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,2,0.25,8365.213627908746,32327.747270099386,source_target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,6,0.75,22505.330034768904,41472.902219736236,source_target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,2,0.25,5331.781678411463,14165.482338878634,source_target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,1,0.125,4816.677618179801,13153.922723019801,source_target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,1,0.125,4580.742164131216,12776.918259309918,source_target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,1,0.125,4436.684717522441,12633.209357835172,source_target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,1,0.125,4363.564629765626,12449.87218247601,source_target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,1,0.125,4350.440816937159,12665.560694967413,source_target_min_cov_det,2402
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,2,0.25,7058.216267235959,17281.87510451632,source_target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,5,0.625,42328.073194379904,99643.1945376697,source_target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,3,0.375,14053.625840736595,50158.56675799122,source_target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,3,0.375,10550.167997052817,38440.32629550487,source_target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,3,0.375,8645.710183438852,31560.855585581063,source_target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,2,0.25,7202.7007081397305,26627.398299603865,source_target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,2,0.25,6444.129697416756,23641.279094519712,source_target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,2,0.25,5594.381346741598,20578.17279401671,source_target_min_cov_det,2402
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,4,0.5,22726.535542808153,74860.57046886178,source_target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,6,0.75,17311.59029478371,30562.335835232432,source_target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,1,0.125,5385.790126933624,14114.956975070052,source_target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,1,0.125,5003.422030093389,13376.244776298146,source_target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,1,0.125,4853.973961645473,13269.883147592096,source_target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,1,0.125,4774.494574185217,13438.35047275307,source_target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,1,0.125,4832.790879993487,13754.358040966317,source_target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,1,0.125,4882.120048245976,14021.630070582742,source_target_min_cov_det,2402
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,2,0.25,7345.337311068472,20207.89592602558,source_target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,6,0.75,45479.15052645399,92778.14304600822,source_target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,4,0.5,14641.886384366046,43222.72245915955,source_target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,3,0.375,11508.491546639241,35793.06791699954,source_target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,3,0.375,9675.890948246471,31050.1614011022,source_target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,3,0.375,8627.570579403302,28015.662547787848,source_target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,2,0.25,7841.273217623395,26168.159166892092,source_target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,2,0.25,6962.340963110355,22259.19545436108,source_target_min_cov_det,2402
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,5,0.625,24022.005257762325,71666.61569027415,source_target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,6,0.75,45312.85200339391,85953.68599054129,source_target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,4,0.5,15352.899866414262,44498.59688146966,source_target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,4,0.5,12132.840280131248,36989.266065891316,source_target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,3,0.375,10162.180513607696,32190.904681596894,source_target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,3,0.375,8982.273627377217,29311.65720143129,source_target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,3,0.375,8282.734213196938,27098.393823548242,source_target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,2,0.25,7277.733814007124,23200.23273823547,source_target_min_cov_det,2402
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,5,0.625,25453.68568577951,75499.5404306286,source_target_min_cov_det,2402
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,3,0.375,13156.149968372181,47091.36150365139,source_target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,2,0.25,5165.084515098128,19308.690120189287,source_target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,1,0.125,4277.177528574979,15242.002256201533,source_target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,1,0.125,3783.9521133862722,12894.479839077765,source_target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,1,0.125,3571.367654034197,11757.806393663592,source_target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,3398.1603834162274,11031.208812707519,source_target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,3309.3084592869795,10446.6971706685,source_target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,2,0.25,8864.282345663492,34750.57275342795,source_target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,6,0.75,24761.13097686583,43707.329522028704,source_target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,2,0.25,5455.55914270615,14152.312543657941,source_target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,1,0.125,4863.644623610974,13127.72362041956,source_target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,1,0.125,4568.047006718185,12724.863685498527,source_target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,1,0.125,4399.5691428837745,12572.445608168307,source_target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,1,0.125,4316.886066853236,12388.41933652887,source_target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,1,0.125,4294.2363802673935,12607.438256950427,source_target_min_cov_det,3603
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,3,0.375,7442.914612913146,17055.22001276561,source_target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,5,0.625,47862.798023302224,107467.71207768927,source_target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,4,0.5,15675.272784386401,55555.0167748539,source_target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,3,0.375,11547.235981755133,42260.74667285329,source_target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,3,0.375,9325.236459849624,34371.860301381785,source_target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,2,0.25,7637.791744363474,28751.769088973033,source_target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,2,0.25,6749.308688679303,25321.934098031266,source_target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,2,0.25,5761.286265103831,21821.123257433163,source_target_min_cov_det,3603
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,5,0.625,25804.45602822283,83421.11986915355,source_target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,6,0.75,18084.6086777602,28865.432713795482,source_target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,1,0.125,5481.740350705197,13805.308016988864,source_target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,1,0.125,5078.0675510369165,13217.80714277731,source_target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,1,0.125,4908.35092106922,13206.095172038786,source_target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,1,0.125,4825.6906000551,13458.05339905951,source_target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,1,0.125,4879.331712544227,13837.58772393978,source_target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,1,0.125,4930.8275707956345,14182.345759988324,source_target_min_cov_det,3603
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,2,0.25,7572.023658041574,19861.090258881522,source_target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,6,0.75,49709.5410194975,98321.47233553552,source_target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,4,0.5,15936.870006722382,46573.836868167746,source_target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,4,0.5,12375.548693093226,38229.14077796251,source_target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,3,0.375,10271.620350062645,32976.52315672949,source_target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,3,0.375,9095.82181514218,29635.085388254403,source_target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,3,0.375,8229.980380368324,27638.96876048143,source_target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,2,0.25,7250.129665129138,23389.406770941354,source_target_min_cov_det,3603
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,5,0.625,26859.706071238288,79455.61877776578,source_target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,6,0.75,49803.087367619955,93142.21829067505,source_target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,4,0.5,16788.145226782923,48391.62814169485,source_target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,4,0.5,13075.921989840745,39584.61347103441,source_target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,3,0.375,10840.936320063323,34222.20424537575,source_target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,3,0.375,9497.8923713314,31084.223651578402,source_target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,3,0.375,8729.25446387984,28717.933152368558,source_target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,3,0.375,7605.059053465626,24442.567452203315,source_target_min_cov_det,3603
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,6,0.75,28498.938071571905,83597.71489214289,source_target_min_cov_det,3603
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,3,0.375,10529.427057164774,37781.99162004741,source_target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,1,0.125,4584.482847716039,16775.192218420023,source_target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,1,0.125,3919.295898546873,13648.25382706714,source_target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,1,0.125,3576.1843683433517,11878.02430227575,source_target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,1,0.125,3415.788920191414,11037.013142375636,source_target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,3304.7765614234654,10493.545053140791,source_target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,3253.2214494257273,10063.889223473025,source_target_min_cov_det,4804
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,2,0.25,7369.531535488819,28599.66327506096,source_target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,6,0.75,20210.40995780564,35613.80730153168,source_target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,1,0.125,4708.636031370625,12571.520607055521,source_target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,1,0.125,4265.678481867162,11681.82044394108,source_target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,1,0.125,4055.729456558838,11365.151792214032,source_target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,1,0.125,3955.0404762864073,11263.414918061337,source_target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,1,0.125,3903.043925194536,11112.627570642768,source_target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,1,0.125,3903.080910270567,11324.515322232293,source_target_min_cov_det,4804
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,2,0.25,6276.998203427122,15243.964387499396,source_target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,5,0.625,37059.43534029509,84256.10504490475,source_target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,3,0.375,12522.105621018716,44585.27356147999,source_target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,3,0.375,9355.35708223384,34255.10273092951,source_target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,2,0.25,7650.1227840118,28132.952164992617,source_target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,2,0.25,6366.567709912207,23765.436341847,source_target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,2,0.25,5693.456182213497,21120.273745764745,source_target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,1,0.125,4933.878933151085,18411.749607851616,source_target_min_cov_det,4804
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,4,0.5,20296.9538403729,66088.47600978149,source_target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,6,0.75,15504.840043558524,25922.528291518855,source_target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,1,0.125,4769.7629604163685,12606.93793001632,source_target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,1,0.125,4416.002936861405,11904.042605671964,source_target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,1,0.125,4281.336351499693,11784.029014033928,source_target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,1,0.125,4219.167419628826,11928.706179523399,source_target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,1,0.125,4274.912686636461,12211.185423325329,source_target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,1,0.125,4322.954661045914,12440.292274604128,source_target_min_cov_det,4804
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,2,0.25,6630.55440466779,18409.67112029954,source_target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,6,0.75,39225.78580846451,77967.17600191686,source_target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,4,0.5,12909.468972060822,38014.87627936683,source_target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,3,0.375,10162.304168008926,31551.52912187239,source_target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,3,0.375,8528.05722475621,27456.49050942858,source_target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,2,0.25,7631.466853632835,24833.492312731003,source_target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,2,0.25,6948.715990152684,23237.642964461236,source_target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,2,0.25,6174.007956359189,19835.406262454308,source_target_min_cov_det,4804
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,5,0.625,21361.24811932571,63694.42340194169,source_target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,6,0.75,39248.87225823765,74041.04833519908,source_target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,4,0.5,13553.556303410976,39274.78485851897,source_target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,3,0.375,10708.593267913377,32621.667960500563,source_target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,3,0.375,8985.359930066912,28429.093619445703,source_target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,3,0.375,7933.484573136893,25960.87868134343,source_target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,2,0.25,7324.404939457741,24028.624183473956,source_target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,2,0.25,6450.521273590716,20652.387531354725,source_target_min_cov_det,4804
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,5,0.625,22651.12191509417,67115.50660948656,source_target_min_cov_det,4804
