record_id,load_nm,subsystem,block_id,window_id,is_healthy,fault_turns,fault_phase,role,row_index,window_score,frozen_system_score,contribution_sum,contribution_sum_error,frozen_score_error,alarm,p_value,external_motor_id
external_dual_three_phase_flt5zu_load_5nm,5.0,SubSys2,7,115,False,5,u,fault_test,10075,25615.368241352247,25615.368241352247,25615.368241352262,1.4551915228366852e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_0nm,0.0,SubSys1,0,2,False,6,u,fault_test,11522,509.41026393763013,509.4102639376301,509.4102639376304,2.8421709430404007e-13,5.684341886080802e-14,False,0.72,external_dual_three_phase
external_dual_three_phase_flt6zu_load_0nm,0.0,SubSys2,1,29,False,6,u,fault_test,11669,1704.9107389896647,1704.9107389896649,1704.910738989668,3.410605131648481e-12,-2.2737367544323206e-13,False,0.28,external_dual_three_phase
external_dual_three_phase_flt6zu_load_0nm,0.0,SubSys2,2,44,False,6,u,fault_test,11684,4643.409495066948,4643.409495066948,4643.409495066949,9.094947017729282e-13,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt6zu_load_0nm,0.0,SubSys2,3,59,False,6,u,fault_test,11699,11787.63777231525,11787.63777231525,11787.637772315235,-1.4551915228366852e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_0nm,0.0,SubSys2,4,74,False,6,u,fault_test,11714,20882.281069406927,20882.281069406927,20882.28106940689,-3.637978807091713e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_0nm,0.0,SubSys2,5,86,False,6,u,fault_test,11726,30712.059103010208,30712.059103010208,30712.05910301023,2.1827872842550278e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_0nm,0.0,SubSys2,6,91,False,6,u,fault_test,11731,31962.921791355297,31962.921791355297,31962.921791355308,1.0913936421275139e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_0nm,0.0,SubSys2,7,107,False,6,u,fault_test,11747,27747.746371521178,27747.746371521174,27747.746371521203,2.546585164964199e-11,3.637978807091713e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_10nm,10.0,SubSys1,0,2,False,6,u,fault_test,12002,593.3760731130752,593.3760731130752,593.3760731130752,0.0,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt6zu_load_10nm,10.0,SubSys2,1,29,False,6,u,fault_test,12149,491.3301554181624,491.3301554181624,491.33015541816025,-2.1600499167107046e-12,0.0,False,0.72,external_dual_three_phase
external_dual_three_phase_flt6zu_load_10nm,10.0,SubSys2,2,44,False,6,u,fault_test,12164,1027.7250763364075,1027.7250763364077,1027.7250763364061,-1.3642420526593924e-12,-2.2737367544323206e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt6zu_load_10nm,10.0,SubSys2,3,59,False,6,u,fault_test,12179,1993.2623752540856,1993.2623752540856,1993.262375254085,-4.547473508864641e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt6zu_load_10nm,10.0,SubSys2,4,74,False,6,u,fault_test,12194,3725.7611621457895,3725.7611621457895,3725.761162145794,4.547473508864641e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt6zu_load_10nm,10.0,SubSys2,5,89,False,6,u,fault_test,12209,6073.219379404016,6073.219379404016,6073.219379404025,9.094947017729282e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_10nm,10.0,SubSys2,6,104,False,6,u,fault_test,12224,9830.03940603641,9830.03940603641,9830.039406036392,-1.8189894035458565e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_10nm,10.0,SubSys2,7,119,False,6,u,fault_test,12239,15284.187114685892,15284.187114685892,15284.187114685908,1.6370904631912708e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_15nm,15.0,SubSys1,0,2,False,6,u,fault_test,12242,608.2642419812232,608.2642419812232,608.2642419812241,9.094947017729282e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt6zu_load_15nm,15.0,SubSys2,1,29,False,6,u,fault_test,12389,419.44485784471397,419.444857844714,419.44485784471317,-7.958078640513122e-13,-5.684341886080802e-14,False,0.76,external_dual_three_phase
external_dual_three_phase_flt6zu_load_15nm,15.0,SubSys2,2,44,False,6,u,fault_test,12404,699.7781098097338,699.7781098097338,699.7781098097333,-4.547473508864641e-13,0.0,False,0.52,external_dual_three_phase
external_dual_three_phase_flt6zu_load_15nm,15.0,SubSys2,3,59,False,6,u,fault_test,12419,1383.7863095548073,1383.7863095548073,1383.7863095548084,1.1368683772161603e-12,0.0,False,0.36,external_dual_three_phase
external_dual_three_phase_flt6zu_load_15nm,15.0,SubSys2,4,74,False,6,u,fault_test,12434,2633.0886384200385,2633.0886384200385,2633.0886384200408,2.2737367544323206e-12,0.0,False,0.2,external_dual_three_phase
external_dual_three_phase_flt6zu_load_15nm,15.0,SubSys2,5,89,False,6,u,fault_test,12449,4477.767981879758,4477.767981879758,4477.767981879766,8.185452315956354e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt6zu_load_15nm,15.0,SubSys2,6,104,False,6,u,fault_test,12464,7629.079452261711,7629.079452261711,7629.079452261713,2.7284841053187847e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_15nm,15.0,SubSys2,7,119,False,6,u,fault_test,12479,12711.348574499496,12711.348574499496,12711.348574499492,-3.637978807091713e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_20nm,20.0,SubSys1,0,2,False,6,u,fault_test,12482,619.7367256405701,619.7367256405701,619.7367256405697,-3.410605131648481e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt6zu_load_20nm,20.0,SubSys2,1,29,False,6,u,fault_test,12629,341.01530114220805,341.01530114220805,341.01530114220895,9.094947017729282e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt6zu_load_20nm,20.0,SubSys2,2,44,False,6,u,fault_test,12644,570.8623791054594,570.8623791054594,570.8623791054587,-6.821210263296962e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt6zu_load_20nm,20.0,SubSys2,3,59,False,6,u,fault_test,12659,1049.2408485178667,1049.2408485178669,1049.2408485178655,-1.1368683772161603e-12,-2.2737367544323206e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt6zu_load_20nm,20.0,SubSys2,4,74,False,6,u,fault_test,12674,2069.6422543596277,2069.642254359628,2069.6422543596273,-4.547473508864641e-13,-4.547473508864641e-13,False,0.28,external_dual_three_phase
external_dual_three_phase_flt6zu_load_20nm,20.0,SubSys2,5,89,False,6,u,fault_test,12689,3613.61361557417,3613.61361557417,3613.613615574173,2.7284841053187847e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt6zu_load_20nm,20.0,SubSys2,6,104,False,6,u,fault_test,12704,6274.461568241345,6274.461568241345,6274.461568241347,1.8189894035458565e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_20nm,20.0,SubSys2,7,119,False,6,u,fault_test,12719,11104.817600101169,11104.817600101169,11104.817600101176,7.275957614183426e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_25nm,25.0,SubSys1,0,2,False,6,u,fault_test,12722,616.6079228738375,616.6079228738375,616.6079228738386,1.0231815394945443e-12,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt6zu_load_25nm,25.0,SubSys1,1,20,False,6,u,fault_test,12740,338.02869823582006,338.02869823582006,338.0286982358201,5.684341886080802e-14,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt6zu_load_25nm,25.0,SubSys2,2,44,False,6,u,fault_test,12884,441.0998351541967,441.0998351541967,441.0998351541966,-5.684341886080802e-14,0.0,False,0.76,external_dual_three_phase
external_dual_three_phase_flt6zu_load_25nm,25.0,SubSys2,3,59,False,6,u,fault_test,12899,887.7368077042751,887.7368077042751,887.736807704275,-1.1368683772161603e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt6zu_load_25nm,25.0,SubSys2,4,74,False,6,u,fault_test,12914,1759.4423058872976,1759.4423058872976,1759.442305887296,-1.5916157281026244e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt6zu_load_25nm,25.0,SubSys2,5,89,False,6,u,fault_test,12929,3110.680840633401,3110.680840633401,3110.680840633399,-2.2737367544323206e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt6zu_load_25nm,25.0,SubSys2,6,104,False,6,u,fault_test,12944,5541.814292898646,5541.814292898646,5541.814292898641,-5.4569682106375694e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_25nm,25.0,SubSys2,7,119,False,6,u,fault_test,12959,10178.581253574597,10178.581253574595,10178.581253574592,-5.4569682106375694e-12,1.8189894035458565e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_30nm,30.0,SubSys2,0,1,False,6,u,fault_test,13081,616.9761943124593,616.9761943124593,616.9761943124593,0.0,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt6zu_load_30nm,30.0,SubSys1,1,20,False,6,u,fault_test,12980,338.114198594683,338.114198594683,338.11419859468293,-5.684341886080802e-14,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt6zu_load_30nm,30.0,SubSys2,2,44,False,6,u,fault_test,13124,444.34947286609935,444.34947286609935,444.34947286609946,1.1368683772161603e-13,0.0,False,0.76,external_dual_three_phase
external_dual_three_phase_flt6zu_load_30nm,30.0,SubSys2,3,59,False,6,u,fault_test,13139,781.5226927022,781.5226927022,781.5226927021993,-6.821210263296962e-13,0.0,False,0.48,external_dual_three_phase
external_dual_three_phase_flt6zu_load_30nm,30.0,SubSys2,4,74,False,6,u,fault_test,13154,1541.450501559601,1541.450501559601,1541.4505015596003,-6.821210263296962e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt6zu_load_30nm,30.0,SubSys2,5,89,False,6,u,fault_test,13169,2773.4709050827055,2773.470905082705,2773.470905082707,1.3642420526593924e-12,4.547473508864641e-13,False,0.16,external_dual_three_phase
external_dual_three_phase_flt6zu_load_30nm,30.0,SubSys2,6,104,False,6,u,fault_test,13184,5202.457243635835,5202.457243635835,5202.45724363583,-4.547473508864641e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_30nm,30.0,SubSys2,7,119,False,6,u,fault_test,13199,9463.362896174742,9463.362896174742,9463.36289617478,3.8198777474462986e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_35nm,35.0,SubSys1,0,2,False,6,u,fault_test,13202,626.2250787956193,626.2250787956193,626.2250787956177,-1.5916157281026244e-12,0.0,False,0.6,external_dual_three_phase
external_dual_three_phase_flt6zu_load_35nm,35.0,SubSys1,1,20,False,6,u,fault_test,13220,339.7123603615606,339.7123603615606,339.71236036156057,-5.684341886080802e-14,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt6zu_load_35nm,35.0,SubSys2,2,44,False,6,u,fault_test,13364,374.6078941851662,374.6078941851662,374.60789418516606,-1.1368683772161603e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt6zu_load_35nm,35.0,SubSys2,3,59,False,6,u,fault_test,13379,674.7151839988405,674.7151839988405,674.715183998841,4.547473508864641e-13,0.0,False,0.52,external_dual_three_phase
external_dual_three_phase_flt6zu_load_35nm,35.0,SubSys2,4,74,False,6,u,fault_test,13394,1337.981417409115,1337.981417409115,1337.9814174091166,1.5916157281026244e-12,0.0,False,0.36,external_dual_three_phase
external_dual_three_phase_flt6zu_load_35nm,35.0,SubSys2,5,89,False,6,u,fault_test,13409,2568.333355306855,2568.333355306855,2568.333355306851,-4.092726157978177e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt6zu_load_35nm,35.0,SubSys2,6,104,False,6,u,fault_test,13424,4730.447784001675,4730.447784001675,4730.447784001673,-1.8189894035458565e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt6zu_load_35nm,35.0,SubSys2,7,119,False,6,u,fault_test,13439,8339.401607931946,8339.401607931946,8339.401607931946,0.0,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_5nm,5.0,SubSys1,0,2,False,6,u,fault_test,11762,568.5892376663173,568.5892376663173,568.5892376663189,1.5916157281026244e-12,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt6zu_load_5nm,5.0,SubSys2,1,29,False,6,u,fault_test,11909,944.6427962094904,944.6427962094904,944.642796209491,6.821210263296962e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt6zu_load_5nm,5.0,SubSys2,2,44,False,6,u,fault_test,11924,2158.9202596745527,2158.9202596745527,2158.920259674556,3.183231456205249e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt6zu_load_5nm,5.0,SubSys2,3,59,False,6,u,fault_test,11939,3813.494573856278,3813.494573856278,3813.494573856282,4.092726157978177e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt6zu_load_5nm,5.0,SubSys2,4,71,False,6,u,fault_test,11951,6337.452681113555,6337.452681113555,6337.452681113557,2.7284841053187847e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_5nm,5.0,SubSys2,5,89,False,6,u,fault_test,11969,10422.54276135276,10422.54276135276,10422.542761352765,3.637978807091713e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_5nm,5.0,SubSys2,6,100,False,6,u,fault_test,11980,16744.53589114261,16744.53589114261,16744.535891142597,-1.0913936421275139e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt6zu_load_5nm,5.0,SubSys2,7,115,False,6,u,fault_test,11995,27246.693483267103,27246.693483267103,27246.693483267107,3.637978807091713e-12,0.0,True,0.04,external_dual_three_phase
